Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S49203953,Dark-eyed Junco,Junco hyemalis,31867,11,US-CT,Litchfield,L109162,Under Mountain Road-Yale Forest,41.95,-73.2833333,2018-10-13,01:00 PM,eBird - Traveling Count,100,1,1.609,,3
S49203981,Dark-eyed Junco,Junco hyemalis,31867,4,US-CT,Litchfield,L109162,Under Mountain Road-Yale Forest,41.95,-73.2833333,2018-10-14,11:00 AM,eBird - Traveling Count,30,1,.322,,5
S26508830,Dark-eyed Junco,Junco hyemalis,31867,2,US-CT,Middlesex,L4103541,Kate Feeder,41.3613493,-72.493027,2015-12-29,11:06 AM,eBird - Stationary Count,60,1,,,2,,,<br />Submitted from eBird Android 1.0.1
S26638711,Dark-eyed Junco,Junco hyemalis,31867,2,US-CT,Middlesex,L4103541,Kate Feeder,41.3613493,-72.493027,2016-01-03,10:46 AM,eBird - Stationary Count,20,1,,,2,,,<br />Submitted from eBird Android 1.0.1
S26820667,Dark-eyed Junco,Junco hyemalis,31867,12,US-CT,Middlesex,L4103541,Kate Feeder,41.3613493,-72.493027,2016-01-10,01:30 PM,eBird - Stationary Count,120,1,,,2
S52098584,Dark-eyed Junco,Junco hyemalis,31867,6,US-CT,Middlesex,L4103541,Kate Feeder,41.3613493,-72.493027,2019-01-27,12:45 PM,eBird - Stationary Count,15,1,,,2
S52346705,Dark-eyed Junco,Junco hyemalis,31867,5,US-CT,Middlesex,L4103541,Kate Feeder,41.3613493,-72.493027,2019-02-03,12:00 PM,eBird - Stationary Count,30,1,,,1
S49589038,Dark-eyed Junco,Junco hyemalis,31867,3,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2018-10-31,09:45 AM,eBird - Traveling Count,171,1,3.347,,8,,,Not including unidentified tern and unidentified shorebird flock
S65020811,Dark-eyed Junco,Junco hyemalis,31867,16,US-CT,New Haven,L812183,Hammonasset Beach SP--Camp Area,41.2688721,-72.5611782,2020-02-24,01:40 PM,eBird - Traveling Count,60,1,1.609,,1
S75033043,Dark-eyed Junco,Junco hyemalis,31867,2,US-CT,New Haven,L1880516,Hammonasset Beach SP--Meig's Point Parking Lot/Marshes,41.2522001,-72.5451318,2020-10-18,09:17 AM,eBird - Traveling Count,112,1,5.617,,2
S61359826,Dark-eyed Junco,Junco hyemalis,31867,4,US-CT,New Haven,L109209,Lighthouse Point Park,41.24858,-72.90293,2019-11-11,08:00 AM,eBird - Traveling Count,60,1,1.207,,1,,,"Walk from parking to lighthouse, then through lawns up the back trailhead. No scope, so missing all high migrants."
S26726516,Dark-eyed Junco,Junco hyemalis,31867,6,US-CT,New Haven,L4133794,Peat Meadow Park,41.2916168,-72.8868145,2016-01-05,02:40 PM,eBird - Traveling Count,90,1,2.414,,2
S49557489,Dark-eyed Junco,Junco hyemalis,31867,2,US-CT,New Haven,L8087269,Yale- School of Management,41.3151687,-72.9194359,2018-10-30,09:15 AM,eBird - Stationary Count,30,1,,,1
S45075464,Dark-eyed Junco,Junco hyemalis,31867,2,CA-NL,Northern Peninsula-St. Anthony,L3846467,NL--Bonne Bay--Norris Point,49.5190794,-57.8791523,2018-04-24,11:30 AM,eBird - Traveling Count,60,1,1.609,,2
S45075363,Dark-eyed Junco,Junco hyemalis,31867,1,CA-NL,Northern Peninsula-St. Anthony,L635612,"NL--Cow Head (Summerside community, lighthouse, island)",49.9205924,-57.8198605,2018-04-23,02:30 PM,eBird - Traveling Count,120,1,3.219,,3
S45075125,Dark-eyed Junco,Junco hyemalis,31867,1,CA-NL,Northern Peninsula-St. Anthony,L1773902,NL--Rocky Harbour,49.5896032,-57.9159052,2018-04-23,12:00 PM,eBird - Traveling Count,60,1,3.219,,2
S45527914,Dark-eyed Junco,Junco hyemalis,31867,1,CA-NL,Notre Dame Bay-Lewisporte,L7372814,Brimstone Head,49.7194773,-54.3026314,2018-05-09,12:00 PM,eBird - Stationary Count,45,1,,,1
S45527869,Dark-eyed Junco,Junco hyemalis,31867,2,CA-NL,Notre Dame Bay-Lewisporte,L4016012,Twillingate--Lower Head Trail--between lighthouse and lower head,49.6860743,-54.8061562,2018-05-10,09:51 AM,eBird - Traveling Count,80,1,6.437,,1
S74743721,Dark-eyed Junco,Junco hyemalis,31867,2,US-VT,Orleans,L12483392,"95 Cook Hill Rd, Greensboro US-VT (44.5757,-72.3178)",44.575673,-72.317754,2020-10-01,09:00 AM,eBird - Traveling Count,60,1,1.609,,3
S35362804,Dark-eyed Junco,Junco hyemalis,31867,4,US-CA,San Mateo,L3267660,Anza Lagoon,37.5915194,-122.3436856,2017-03-22,05:00 PM,eBird - Traveling Count,60,1,3.219,,1,,,Includes walk down public shore path to beach to the north
S35319370,Dark-eyed Junco,Junco hyemalis,31867,1,US-CA,Santa Clara,L1884681,Lake Lagunita (SCL Co.),37.4223551,-122.17623,2017-03-20,05:32 PM,eBird - Traveling Count,40,1,.805,,2
S35331829,Dark-eyed Junco,Junco hyemalis,31867,4,US-CA,Santa Clara,L5599953,US-California-Stanford-680 Lomita Drive - 37.421x-122.171,37.420517,-122.1713676,2017-03-21,11:05 AM,eBird - Traveling Count,20,1,.322,,1
S50911062,Dark-eyed Junco,Junco hyemalis,31867,5,US-MA,Suffolk,L392029,Jamaica Pond,42.3171461,-71.1202526,2018-12-22,01:00 PM,eBird - Traveling Count,40,1,1.207,,3
S28609197,Dark-eyed Junco,Junco hyemalis,31867,6,US-MA,Worcester,L4433143,South St (Private),42.2030879,-71.6852137,2016-03-27,12:00 PM,eBird - Stationary Count,60,1,,,1,,,<br />Submitted from eBird Android 1.0.3
S50308187,Dark-eyed Junco (Slate-colored),Junco hyemalis hyemalis/carolinensis,31869,1,US-CT,Fairfield,L902435,Birdcraft Sanctuary,41.1450527,-73.2586598,2018-10-25,09:00 AM,PriMig - Pri Mig Banding Protocol,240,0,,,5,,,17 nets opened
S50215994,Dark-eyed Junco (Slate-colored),Junco hyemalis hyemalis/carolinensis,31869,1,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2018-11-25,12:43 PM,eBird - Traveling Count,85,1,1.255,,2
S26820667,Dark-eyed Junco (Slate-colored),Junco hyemalis hyemalis/carolinensis,31869,2,US-CT,Middlesex,L4103541,Kate Feeder,41.3613493,-72.493027,2016-01-10,01:30 PM,eBird - Stationary Count,120,1,,,2
S52779536,Dark-eyed Junco (Slate-colored),Junco hyemalis hyemalis/carolinensis,31869,10,US-RI,Washington,L166161,Trustom Pond NWR,41.372185,-71.58563,2019-02-16,01:55 PM,eBird - Traveling Count,75,1,3.,,18
S35311928,Dark-eyed Junco (Oregon),Junco hyemalis [oreganus Group],31873,2,US-CA,San Francisco,L2206127,Golden Gate Park--Japanese Tea Garden,37.7703786,-122.4701411,2017-03-20,04:34 PM,eBird - Traveling Count,40,1,1.609,,2
S35313781,Dark-eyed Junco (Oregon),Junco hyemalis [oreganus Group],31873,6,US-CA,San Francisco,L499374,Golden Gate Park--Stow Lake,37.7675496,-122.4734026,2017-03-20,04:39 PM,eBird - Traveling Count,72,1,2.414,,2
S35296125,Dark-eyed Junco (Oregon),Junco hyemalis [oreganus Group],31873,6,US-CA,San Mateo,L3267660,Anza Lagoon,37.5915194,-122.3436856,2017-03-19,06:00 PM,eBird - Traveling Count,75,1,1.609,,1
S35335285,Dark-eyed Junco (Oregon),Junco hyemalis [oreganus Group],31873,4,US-CA,Santa Clara,L5600493,Stanford University--Papua New Guinea Sculpture Garden,37.424802,-122.1735799,2017-03-21,01:00 PM,eBird - Stationary Count,60,1,,,1
S39684405,Rufous-collared Sparrow,Zonotrichia capensis,31901,1,EC-P,,L1019128,Alambi Cloud Forest Lodge,.0292081,-78.6808746,2017-10-08,02:29 PM,eBird - Traveling Count,45,1,.483,,3
S40730053,Rufous-collared Sparrow,Zonotrichia capensis,31901,4,EC-P,,L6508643,"Calle 29 de Abril, Quito, Pichincha, EC (-0.186, -78.347)",-.1861787,-78.3473508,2017-11-25,08:46 AM,eBird - Stationary Count,20,1,,,1
S40793437,Rufous-collared Sparrow,Zonotrichia capensis,31901,2,EC-P,,L6246214,G+K Feeders,-.0275375,-78.7453651,2017-11-28,01:35 PM,eBird - Traveling Count,76,1,4.554,,1
S39354069,Rufous-collared Sparrow,Zonotrichia capensis,31901,1,EC-P,,L6293338,Pachijal Drive,.0529575,-78.7983227,2017-09-23,02:25 PM,eBird - Traveling Count,240,1,8.047,,2
S39684361,Rufous-collared Sparrow,Zonotrichia capensis,31901,10,EC-N,,L683386,Reserva Ecológica Antisana--general area (*Please consider using a more precise hotspot or personal location when possible),-.5139473,-78.1866074,2017-10-07,06:00 AM,eBird - Traveling Count,300,1,8.047,,4
S39684389,Rufous-collared Sparrow,Zonotrichia capensis,31901,4,EC-N,,L683386,Reserva Ecológica Antisana--general area (*Please consider using a more precise hotspot or personal location when possible),-.5139473,-78.1866074,2017-10-08,07:00 AM,eBird - Traveling Count,180,1,6.437,,4
S39307881,Rufous-collared Sparrow,Zonotrichia capensis,31901,3,EC-P,,L4992806,San Tadeo Birdwatching (Feeders),-.0291667,-78.7504077,2017-09-20,03:30 AM,eBird - Stationary Count,30,1,,,3
S39557703,Rufous-collared Sparrow,Zonotrichia capensis,31901,1,EC-P,,L4992806,San Tadeo Birdwatching (Feeders),-.0291667,-78.7504077,2017-10-04,03:40 PM,eBird - Stationary Count,60,1,,,3
S57853537,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,US-AK,Anchorage,L692593,Campbell Tract,61.1669207,-149.7711182,2019-07-01,12:30 PM,eBird - Traveling Count,180,1,6.437,,1
S57801672,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,US-AK,Anchorage,L3678872,Potter Marsh SE end (MP A11.5 Seward Hwy),61.0559178,-149.7986537,2019-06-29,06:30 PM,eBird - Traveling Count,90,1,3.541,,1,,,Includes north boardwalk and SE end
S57790989,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,US-AK,Anchorage,L716993,Tony Knowles Coastal Trail--Chester Creek to Fish Creek,61.2066445,-149.9292961,2019-06-28,08:45 PM,eBird - Traveling Count,150,1,4.828,,1
S57671731,White-crowned Sparrow,Zonotrichia leucophrys,31930,8,US-AK,Anchorage,L159273,Tony Knowles Coastal Trail--Chester Creek to Ship Creek,61.2155506,-149.9119878,2019-06-24,09:30 PM,eBird - Traveling Count,59,1,3.219,,1
S57680088,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,US-AK,Anchorage,L159273,Tony Knowles Coastal Trail--Chester Creek to Ship Creek,61.2155506,-149.9119878,2019-06-25,06:40 AM,eBird - Traveling Count,67,1,2.414,,2
S37818957,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L6022878,Churchill--Before Town,58.7517337,-94.141081,2017-06-26,10:20 AM,IBA Canada (protocol),10,1,.161,,2
S37479643,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L551923,Churchill--Bird Cove,58.7503943,-93.883667,2017-06-08,01:11 PM,IBA Canada (protocol),180,1,3.219,,2
S38353102,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L551923,Churchill--Bird Cove,58.7503943,-93.883667,2017-07-26,01:40 PM,IBA Canada (protocol),63,1,2.414,,2
S37433321,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L5942292,Churchill--Blue Balls,58.7658932,-93.9265823,2017-06-06,10:30 AM,IBA Canada (protocol),60,1,1.609,,2
S37515443,White-crowned Sparrow,Zonotrichia leucophrys,31930,6,CA-MB,Churchill and Northern Manitoba,L5942292,Churchill--Blue Balls,58.7658932,-93.9265823,2017-06-09,03:00 PM,IBA Canada (protocol),41,1,2.414,,2
S37839468,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L5942292,Churchill--Blue Balls,58.7658932,-93.9265823,2017-06-27,12:35 PM,IBA Canada (protocol),12,1,.322,,2
S37538705,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L583767,Churchill--Burn,58.6104796,-93.8122559,2017-06-11,02:00 PM,IBA Canada (protocol),16,1,.161,,2
S38352721,White-crowned Sparrow,Zonotrichia leucophrys,31930,6,CA-MB,Churchill and Northern Manitoba,L349493,Churchill--Cape Merry,58.78632,-94.19733,2017-07-24,01:04 PM,IBA Canada (protocol),41,1,.805,,2
S38561905,White-crowned Sparrow,Zonotrichia leucophrys,31930,X,CA-MB,Churchill and Northern Manitoba,L551010,Churchill--Churchill Northern Studies Centre,58.7340939,-93.8174057,2017-06-02,,Historical,,0,,,,,"Singing males present early on, 2+ fledglings frequent by August","CNSC Room 11 Window List, spanning 06/02/17 to 08/09/17. Counts not included"
S37692600,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L551010,Churchill--Churchill Northern Studies Centre,58.7340939,-93.8174057,2017-06-19,08:30 AM,eBird - Traveling Count,30,1,.483,,1,,,Walk behind studies center back towards marsh
S37918673,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L551010,Churchill--Churchill Northern Studies Centre,58.7340939,-93.8174057,2017-07-01,06:00 PM,IBA Canada (protocol),25,1,.161,,2
S37936367,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L551010,Churchill--Churchill Northern Studies Centre,58.7340939,-93.8174057,2017-07-02,07:00 AM,IBA Canada (protocol),35,1,.483,,2
S37991234,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L551010,Churchill--Churchill Northern Studies Centre,58.7340939,-93.8174057,2017-07-05,06:15 AM,IBA Canada (protocol),30,1,.805,,2
S38039666,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L551010,Churchill--Churchill Northern Studies Centre,58.7340939,-93.8174057,2017-07-08,07:15 PM,eBird - Traveling Count,35,1,.805,,2
S37765331,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L6011060,Churchill--Crocket's Point,58.7562785,-94.2363453,2017-06-23,06:30 AM,IBA Canada (protocol),300,1,3.219,,3
S37818430,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L6022862,Churchill--Dog Kennel,58.7636233,-94.1153396,2017-06-26,09:57 AM,IBA Canada (protocol),13,1,.322,,2
S37457362,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L5927475,Churchill--East Point,58.7739924,-93.8298512,2017-06-07,12:38 PM,IBA Canada (protocol),237,1,7.805,,2
S37515547,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L5927475,Churchill--East Point,58.7739924,-93.8298512,2017-06-10,01:31 PM,IBA Canada (protocol),120,1,3.219,,2
S37595260,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L5927475,Churchill--East Point,58.7739924,-93.8298512,2017-06-14,08:34 AM,eBird - Traveling Count,39,1,1.609,,2
S37595304,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L5927475,Churchill--East Point,58.7739924,-93.8298512,2017-06-14,02:32 PM,IBA Canada (protocol),115,1,2.414,,2
S37650784,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L5927475,Churchill--East Point,58.7739924,-93.8298512,2017-06-17,01:48 PM,IBA Canada (protocol),166,1,3.219,,3
S37860110,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L5927475,Churchill--East Point,58.7739924,-93.8298512,2017-06-28,03:18 PM,IBA Canada (protocol),170,1,1.609,,2
S38019382,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L5927475,Churchill--East Point,58.7739924,-93.8298512,2017-07-06,06:49 PM,IBA Canada (protocol),40,1,2.414,,3
S38290365,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L5927475,Churchill--East Point,58.7739924,-93.8298512,2017-07-23,01:35 PM,IBA Canada (protocol),62,1,1.609,,2
S38367412,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L5927475,Churchill--East Point,58.7739924,-93.8298512,2017-07-28,10:19 AM,IBA Canada (protocol),166,1,1.609,,2
S37650856,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-06-17,09:32 AM,IBA Canada (protocol),213,1,3.219,,3
S37765223,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-06-21,09:45 AM,IBA Canada (protocol),410,1,9.656,,3
S37805193,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-06-25,09:50 AM,IBA Canada (protocol),299,1,4.828,,3
S37860068,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-06-28,09:40 AM,eBird - Traveling Count,245,1,4.828,,2
S37933605,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-07-02,09:29 AM,eBird - Traveling Count,191,1,3.219,,2,CF Carrying Food
S37977359,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-07-04,09:42 AM,IBA Canada (protocol),148,1,3.219,,2
S38076241,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-07-09,09:15 AM,IBA Canada (protocol),198,1,4.828,,2
S38155723,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-07-15,12:36 PM,eBird - Traveling Count,130,1,2.414,,2
S38223337,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-07-18,11:44 AM,IBA Canada (protocol),300,1,6.437,,2
S38290318,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-07-23,10:41 AM,IBA Canada (protocol),159,1,3.219,,2
S38353040,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-07-26,09:29 AM,IBA Canada (protocol),103,1,3.219,,2
S38432834,White-crowned Sparrow,Zonotrichia leucophrys,31930,10,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-08-01,12:59 PM,eBird - Traveling Count,80,1,3.219,,2
S38561315,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-08-04,03:39 PM,IBA Canada (protocol),132,1,3.219,,2,,,"Does NOT include large uncounted flock of 300+ shorebirds in agitated, mixed flock"
S38561468,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L5958586,Churchill--Eastern Estuary,58.7714747,-93.8154745,2017-08-08,01:33 PM,IBA Canada (protocol),40,1,1.609,,2
S37389876,White-crowned Sparrow,Zonotrichia leucophrys,31930,8,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-06-04,12:55 PM,IBA Canada (protocol),175,1,4.828,,3
S37515375,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-06-09,01:18 PM,IBA Canada (protocol),41,1,2.253,,2
S37538533,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-06-11,08:36 AM,IBA Canada (protocol),115,1,2.414,,2
S37577282,White-crowned Sparrow,Zonotrichia leucophrys,31930,8,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-06-13,08:58 AM,eBird - Traveling Count,172,1,3.219,,2
S37631584,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-06-16,10:11 AM,IBA Canada (protocol),92,1,3.219,,3
S37689577,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-06-19,01:33 PM,IBA Canada (protocol),66,1,2.414,,3
S37765278,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-06-22,12:46 PM,IBA Canada (protocol),91,1,.805,,3
S37902436,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-06-30,10:07 AM,IBA Canada (protocol),43,1,1.609,,2
S37977497,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-07-04,02:34 PM,IBA Canada (protocol),86,1,3.219,,2
S38019352,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-07-06,12:00 PM,IBA Canada (protocol),149,1,3.219,,3
S38076286,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-07-09,01:54 PM,IBA Canada (protocol),92,1,4.828,,2
S38223350,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-07-18,04:24 PM,IBA Canada (protocol),45,1,1.609,,2
S38290250,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-07-23,09:09 AM,IBA Canada (protocol),39,1,1.609,,2
S38353161,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-07-27,08:50 AM,IBA Canada (protocol),178,1,4.828,,2
S38400321,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L964704,Churchill--Golf Balls,58.7655299,-93.9664078,2017-07-30,11:29 AM,IBA Canada (protocol),432,1,6.437,,2
S37665252,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L349494,Churchill--Granary Ponds,58.77398,-94.18103,2017-06-16,12:45 PM,eBird - Stationary Count,10,1,,,3
S37433183,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-06-06,01:46 PM,IBA Canada (protocol),65,1,3.219,,2
S37538659,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-06-11,11:59 AM,IBA Canada (protocol),50,1,1.609,,2
S37577569,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-06-13,03:16 PM,IBA Canada (protocol),32,1,.805,,2
S37650798,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-06-17,04:38 PM,IBA Canada (protocol),22,1,.805,,3
S37839592,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-06-27,02:45 PM,IBA Canada (protocol),35,1,1.609,,2
S38223392,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-07-19,01:12 PM,IBA Canada (protocol),32,1,.805,,2
S38290194,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-07-22,03:23 PM,IBA Canada (protocol),30,1,1.609,,2
S38352732,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-07-24,02:33 PM,IBA Canada (protocol),30,1,.805,,2
S37613209,White-crowned Sparrow,Zonotrichia leucophrys,31930,3,CA-MB,Churchill and Northern Manitoba,L349489,Churchill--Hydro road,58.68897,-94.13593,2017-06-15,02:43 PM,eBird - Traveling Count,64,1,10.,,3
S37613193,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L349489,Churchill--Hydro road,58.68897,-94.13593,2017-06-15,04:05 PM,eBird - Stationary Count,3,1,,,3
S37818580,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L349489,Churchill--Hydro road,58.68897,-94.13593,2017-06-26,02:30 PM,IBA Canada (protocol),50,1,4.828,,2
S37843695,White-crowned Sparrow,Zonotrichia leucophrys,31930,2,CA-MB,Churchill and Northern Manitoba,L349489,Churchill--Hydro road,58.68897,-94.13593,2017-06-27,07:43 PM,IBA Canada (protocol),163,1,8.047,,3
S38382214,White-crowned Sparrow,Zonotrichia leucophrys,31930,5,CA-MB,Churchill and Northern Manitoba,L349489,Churchill--Hydro road,58.68897,-94.13593,2017-07-29,02:05 PM,IBA Canada (protocol),146,1,1.609,,2
S37538617,White-crowned Sparrow,Zonotrichia leucophrys,31930,4,CA-MB,Churchill and Northern Manitoba,L5942259,Churchill--Ithaca Bay,58.7617094,-93.9018631,2017-06-11,10:57 AM,IBA Canada (protocol),45,1,1.287,,2
S37612511,White-crowned Sparrow,Zonotrichia leucophrys,31930,1,CA-MB,Churchill and Northern Manitoba,L5942259,Churchill--Ithaca Bay,58.7617094,-93.9018631,2017-06-15,08:29 AM,IBA Canada (protocol),45,1,1.609,,2
